Date Made Public,City,State,Type of breach,Type of organization,Total Records,Year of Breach,Latitude,Longitude
12-Feb-18,New York,New York,HACK,BSF,32,2018,43.299429,-74.217933
9-Feb-18,Irvine,California,HACK,BSF,"5,403",2017,33.684567,-117.826505
9-Feb-18,Watsonville,California,HACK,BSF,"1,530",2017,36.910231,-121.756895
9-Feb-18,Windsor Locks,Connecticut,HACK,GOV,144,2017,41.924292,-72.645447
9-Feb-18,Mountain View,California,HACK,BSF,31,2018,37.386052,-122.083851
9-Feb-18,Thomasville,North Carolina,DISC,GOV,269,2018,30.836582,-83.978781
9-Feb-18,Livermore,California,HACK,BSR,875,2018,37.681875,-121.768009
8-Feb-18,Miami Beach,Florida,INSD,BSR,158,2018,25.790654,-80.130046
8-Feb-18,Southfield,Michigan,DISC,BSR,"4,086",2018,42.473369,-83.221873
8-Feb-18,Jacksonville,Florida,HACK,BSR,161,2017,30.332184,-81.655651
8-Feb-18,Boston,Massachusetts,HACK,BSF,74,2018,42.360083,-71.05888
8-Feb-18,Greenville,North Carolina,HACK,BSF,600,2018,34.852618,-82.39401
7-Feb-18,Wilmington,Massachusetts,HACK,BSR,10,2017,39.739072,-75.539788
23-Jan-18,Memphis,Tennessee,HACK,BSF,228,2017,35.149534,-90.04898
22-Jan-18,Street Gardena,California,HACK,BSR,"609,064",2017,33.914358,-118.303665
22-Jan-18,Hampton,Connecticut,INSD,EDU,194,2017,40.924616,-72.354792
22-Jan-18,Charlotte,North Carolina,HACK,GOV,341,2018,35.227087,-80.843127
22-Jan-18,Waltham,Massachusetts,HACK,BSR,9,2018,42.376485,-71.235611
19-Jan-18,Dallas,Texas,HACK,BSR,112,2017,32.776664,-96.796988
21-Feb-18,,Virginia,HACK,EDU,"1,882",2018,37.09024,-95.712891
16-Feb-18,,Alabama,HACK,MED,"6,550",2018,37.09024,-95.712891
16-Feb-18,,Massachusetts,DISC,MED,"70,320",2018,37.09024,-95.712891
6-Mar-18,Fresno,California,PHYS,EDU,"15,000",2014,36.746842,-119.772587
8-Mar-18,,Kansas,HACK,GOV,"11,000",2018,37.09024,-95.712891
15-Mar-18,St. Louis,Missouri,DISC,MED,"33,000",2017,38.627003,-90.199404
20-Mar-18,Chicago,Illinois,HACK,BSR,"880,000",2016,41.878114,-87.629798
16-Mar-18,,Iowa,HACK,MED,"10,313",2018,37.09024,-95.712891
15-Mar-18,,Texas,DISC,MED,"3,350",2018,37.09024,-95.712891
15-Mar-18,,Minnesota,DISC,MED,"1,755",2018,37.09024,-95.712891
14-Mar-18,,Georgia,PHYS,MED,"1,412",2018,37.09024,-95.712891
14-Mar-18,,Maryland,HACK,MED,"5,207",2018,37.09024,-95.712891
13-Mar-18,,Maryland,DISC,MED,"13,942",2018,37.09024,-95.712891
12-Mar-18,,Illinois,HACK,MED,"35,136",2018,37.09024,-95.712891
12-Mar-18,,Missouri,DISC,MED,"15,046",2018,37.09024,-95.712891
12-Mar-18,,Missouri,DISC,MED,"18,436",2018,37.09024,-95.712891
9-Mar-18,,New York,DISC,MED,"3,751",2018,37.09024,-95.712891
9-Mar-18,,California,PHYS,MED,"1,424",2018,37.09024,-95.712891
7-Mar-18,,Colorado,DISC,MED,"1,070",2018,37.09024,-95.712891
7-Mar-18,,Missouri,DISC,MED,"1,843",2018,37.09024,-95.712891
28-Feb-18,,Mississippi,DISC,MED,"1,512",2018,37.09024,-95.712891
28-Feb-18,,New York,HACK,MED,"134,512",2018,37.09024,-95.712891
28-Feb-18,,New Jersey,PHYS,MED,"9,956",2018,37.09024,-95.712891
27-Feb-18,,Alabama,HACK,MED,"1,345",2018,37.09024,-95.712891
27-Feb-18,,Rhode Island,DISC,MED,"5,600",2018,37.09024,-95.712891
27-Feb-18,,Rhode Island,DISC,MED,"1,100",2018,37.09024,-95.712891
26-Feb-18,,California,PHYS,EDU,623,2018,37.09024,-95.712891
26-Feb-18,,Wisconsin,DISC,MED,"2,834",2018,37.09024,-95.712891
26-Feb-18,,Tennessee,DISC,MED,800,2018,37.09024,-95.712891
22-Feb-18,,Arkansas,DISC,MED,735,2018,37.09024,-95.712891
21-Feb-18,,Connecticut,DISC,MED,"1,834",2018,37.09024,-95.712891
16-Feb-18,,Illinois,HACK,MED,"5,123",2018,37.09024,-95.712891
30-Mar-18,,California,HACK,BSR,"150,000,000",2018,37.09024,-95.712891
1-Apr-18,,New Jersey,HACK,BSR,"5,000,000",2018,37.09024,-95.712891
3-Apr-18,,,DISC,BSR,"37,000,000",2018,37.09024,-95.712891
6-Apr-18,,California,HACK,BSR,"200,000",2018,37.09024,-95.712891
6-Apr-18,,Illinois,HACK,BSR,"90,000",2017,37.09024,-95.712891
6-Apr-18,San Jose,California,HACK,BSR,"150,000",2017,37.338208,-121.886329
6-Apr-18,,,HACK,BSR,1,2017,37.09024,-95.712891
2-Apr-18,,Texas,DISC,MED,"11,552",2018,37.09024,-95.712891
2-Apr-18,,Florida,DISC,MED,"1,480",2018,37.09024,-95.712891
30-Mar-18,,California,PHYS,MED,"2,640",2018,37.09024,-95.712891
29-Mar-18,,New York,DISC,MED,"63,551",2018,37.09024,-95.712891
29-Mar-18,,New York,PHYS,MED,595,2018,37.09024,-95.712891
28-Mar-18,,Massachusetts,HACK,MED,"2,280",2018,37.09024,-95.712891
26-Mar-18,,Arkansas,DISC,MED,741,2018,37.09024,-95.712891
26-Mar-18,,Mississippi,DISC,MED,"30,799",2018,37.09024,-95.712891
26-Mar-18,,California,DISC,MED,"1,600",2018,37.09024,-95.712891
18-Apr-18,Bellevue,Washington,DISC,BSO,"47,000,000",2018,47.61015,-122.201516
20-Apr-18,Atlanta,Georgia,HACK,BSF,"1,500,000",2018,33.748995,-84.387982
20-Apr-18,West Des Moines,Iowa,HACK,MED,"16,000",2018,41.577212,-93.711332
19-Apr-18,,California,DISC,MED,0,2017,37.09024,-95.712891
15-Apr-18,Arlington,Texas,DISC,MED,"4,000",2018,38.881621,-77.090981
30-Mar-18,,California,DISC,BSF,"25,000",2018,37.09024,-95.712891
1-May-18,,Alabama,HACK,MED,0,2018,37.09024,-95.712891
1-Feb-18,Atlanta,Georgia,HACK,BSO,239,2017,33.877891,-84.458103
26-Jan-18,Louisville,Kentucky,HACK,BSO,204,2018,38.254687,-85.757612
4-May-18,Kansas City,Missouri,PHYS,BSO,"25,000",2017,39.179218,-94.591707
5-Feb-18,Baltimore,Maryland,HACK,BSF,"1,500",2017,39.276127,-76.568781
2-Feb-18,Milwaukee,Wisconsin,HACK,BSF,335,2018,43.006678,-87.900685
1-Feb-18,Warrendale,Pennsylvania,DISC,NGO,281,2018,40.65882,-80.10094
5-Feb-18,Jersey City,New Jersey,UNKN,BSO,99,2017,40.715202,-74.033868
2-Feb-18,Valencia,California,DISC,EDU,670,2018,34.434752,-118.579205
2-Feb-18,Coppell,Texas,HACK,BSO,"22,182",2017,32.946178,-97.016748
30-Apr-18,,Pennsylvania,HACK,MED,"1,692",2018,37.09024,-95.712891
27-Apr-18,,Montana,HACK,MED,949,2018,37.09024,-95.712891
23-Apr-18,,Maryland,DISC,MED,"17,639",2018,37.09024,-95.712891
20-Apr-18,,Illinois,PHYS,MED,501,2018,37.09024,-95.712891
20-Apr-18,,New York,DISC,MED,839,2018,37.09024,-95.712891
20-Apr-18,,New Jersey,HACK,MED,"4,624",2018,37.09024,-95.712891
18-Apr-18,,California,HACK,MED,"81,550",2018,37.09024,-95.712891
17-Apr-18,,Kansas,DISC,MED,"11,000",2018,37.09024,-95.712891
17-Apr-18,,California,HACK,MED,"29,528",2018,37.09024,-95.712891
17-Apr-18,,Virginia,DISC,MED,"3,029",2018,37.09024,-95.712891
16-Apr-18,,Iowa,HACK,MED,"16,429",2018,37.09024,-95.712891
16-Apr-18,,Georgia,HACK,MED,"12,158",2018,37.09024,-95.712891
16-Apr-18,,New Jersey,DISC,MED,533,2018,37.09024,-95.712891
13-Apr-18,,Texas,HACK,MED,"3,808",2018,37.09024,-95.712891
13-Apr-18,,California,DISC,MED,"1,717",2018,37.09024,-95.712891
13-Apr-18,,Illinois,HACK,MED,"1,776",2018,37.09024,-95.712891
13-Apr-18,,Kentucky,DISC,MED,"1,100",2018,37.09024,-95.712891
12-Apr-18,,Iowa,DISC,MED,"1,071",2018,37.09024,-95.712891
9-Apr-18,,Illinois,DISC,MED,"4,292",2018,37.09024,-95.712891
6-Apr-18,,California,PHYS,MED,"582,174",2018,37.09024,-95.712891
6-Apr-18,,Illinois,PHYS,MED,910,2018,37.09024,-95.712891
6-Apr-18,,Virginia,PHYS,MED,"2,100",2018,37.09024,-95.712891
5-Apr-18,,North Carolina,HACK,MED,800,2018,37.09024,-95.712891
3-Apr-18,,Wisconsin,PHYS,MED,779,2018,37.09024,-95.712891
2-Apr-18,,California,PHYS,MED,"2,000",2018,37.09024,-95.712891
30-Mar-18,,California,DISC,MED,662,2018,37.09024,-95.712891
30-Mar-18,,Florida,HACK,MED,"11,521",2018,37.09024,-95.712891
30-Mar-18,,District Of Columbia,PHYS,MED,722,2018,37.09024,-95.712891
22-Mar-18,,Texas,PHYS,MED,"34,637",2018,37.09024,-95.712891
21-Mar-18,,Massachusetts,PHYS,MED,"1,015",2018,37.09024,-95.712891
21-Mar-18,,Massachusetts,PHYS,MED,994,2018,37.09024,-95.712891
21-Mar-18,,Massachusetts,PHYS,MED,"1,176",2018,37.09024,-95.712891
21-Mar-18,,Massachusetts,PHYS,MED,"1,922",2018,37.09024,-95.712891
20-Mar-18,,West Virginia,HACK,MED,670,2018,37.09024,-95.712891
1-Mar-18,,Florida,HACK,MED,"63,627",2018,37.09024,-95.712891
20-Apr-18,,,HACK,BSO,0,2017,37.09024,-95.712891
20-Apr-18,,California,HACK,BSO,0,2017,37.09024,-95.712891
20-Apr-18,,California,DISC,BSF,0,2018,37.09024,-95.712891
13-Apr-18,,California,HACK,MED,0,2018,37.09024,-95.712891
12-Apr-18,,California,HACK,BSR,0,2018,37.09024,-95.712891
12-Apr-18,,California,HACK,BSO,0,2018,37.09024,-95.712891
9-May-18,,California,HACK,BSR,0,2018,37.09024,-95.712891
11-Apr-18,,California,HACK,GOV,0,2018,37.09024,-95.712891
30-Mar-18,,California,PHYS,MED,"2,657",2017,37.09024,-95.712891
25-May-18,,Indiana,HACK,EDU,"1,711",2018,37.09024,-95.712891
21-May-18,,Arizona,PHYS,MED,"1,765",2018,37.09024,-95.712891
18-May-18,,Michigan,HACK,MED,"42,200",2018,37.09024,-95.712891
18-May-18,,Minnesota,HACK,MED,"6,546",2018,37.09024,-95.712891
17-May-18,,Ohio,DISC,MED,607,2018,37.09024,-95.712891
15-May-18,,Maryland,HACK,MED,"538,127",2018,37.09024,-95.712891
14-May-18,,Ohio,DISC,MED,"2,300",2018,37.09024,-95.712891
11-May-18,,New York,DISC,MED,"2,078",2018,37.09024,-95.712891
11-May-18,,California,HACK,MED,"1,733",2018,37.09024,-95.712891
10-May-18,,Nevada,DISC,MED,"1,764",2018,37.09024,-95.712891
10-May-18,,Nevada,DISC,MED,"2,098",2018,37.09024,-95.712891
10-May-18,,Nevada,DISC,MED,"2,174",2018,37.09024,-95.712891
9-May-18,,Nevada,DISC,MED,"3,758",2018,37.09024,-95.712891
8-May-18,,Ohio,HACK,MED,"15,552",2018,37.09024,-95.712891
8-May-18,,Oregon,HACK,MED,"64,487",2018,37.09024,-95.712891
8-May-18,,Kansas,DISC,MED,"8,300",2018,37.09024,-95.712891
7-May-18,,Arkansas,DISC,MED,"3,453",2018,37.09024,-95.712891
4-May-18,,Massachusetts,PHYS,MED,500,2018,37.09024,-95.712891
3-May-18,,Florida,HACK,MED,"12,724",2018,37.09024,-95.712891
30-Apr-18,,Nebraska,PHYS,MED,"1,331",2018,37.09024,-95.712891
30-Apr-18,,Texas,DISC,MED,"3,017",2018,37.09024,-95.712891
27-Apr-18,,Illinois,PHYS,MED,703,2018,37.09024,-95.712891
27-Apr-18,,Tennessee,HACK,MED,"15,995",2018,37.09024,-95.712891
27-Apr-18,,Florida,DISC,MED,"40,621",2018,37.09024,-95.712891
27-Apr-18,,Louisiana,PHYS,MED,"2,553",2018,37.09024,-95.712891
27-Apr-18,,Louisiana,PHYS,MED,"2,553",2018,37.09024,-95.712891
26-Apr-18,,North Carolina,DISC,MED,"10,988",2018,37.09024,-95.712891
26-Apr-18,,Maryland,HACK,MED,"6,200",2018,37.09024,-95.712891
26-Apr-18,,Illinois,DISC,MED,"8,000",2018,37.09024,-95.712891
24-Apr-18,,Wisconsin,HACK,MED,"2,889",2018,37.09024,-95.712891
11-Apr-18,,Kansas,HACK,MED,667,2018,37.09024,-95.712891
10-Apr-18,,Michigan,PHYS,MED,"1,658",2018,37.09024,-95.712891
10-Apr-18,,Minnesota,DISC,MED,"2,431",2018,37.09024,-95.712891
23-May-18,,California,PHYS,GOV,500,2018,37.09024,-95.712891
22-May-18,,California,HACK,BSF,500,2018,37.09024,-95.712891
22-May-18,,California,PHYS,MED,500,2017,37.09024,-95.712891
1-Jun-18,,,HACK,MED,500,2018,37.09024,-95.712891
18-May-18,,California,HACK,BSO,"41,000",2018,37.09024,-95.712891
17-May-18,,California,HACK,BSO,500,2018,37.09024,-95.712891
16-May-18,,California,HACK,MED,500,2017,37.09024,-95.712891
1-Jun-18,,California,HACK,BSR,"1,870",2018,37.09024,-95.712891
24-May-18,,,DISC,BSR,"74,000,000",2018,37.09024,-95.712891
1-Jun-18,,Ontario,DISC,BSR,"6,000,000",2018,36.778261,-119.417932
7-Jun-18,,Wisconsin,HACK,MED,"3,731",2018,37.09024,-95.712891
2-Jun-18,,Utah,PHYS,EDU,607,2018,37.09024,-95.712891
1-Jun-18,,Texas,HACK,MED,"2,231",2018,37.09024,-95.712891
31-May-18,,California,DISC,MED,"55,947",2018,37.09024,-95.712891
30-May-18,,Colorado,DISC,MED,"1,357",2018,37.09024,-95.712891
29-May-18,,Georgia,HACK,MED,"10,396",2018,37.09024,-95.712891
25-May-18,,Oregon,HACK,MED,600,2018,37.09024,-95.712891
25-May-18,,Ohio,HACK,MED,"42,625",2018,37.09024,-95.712891
25-May-18,,California,DISC,MED,"4,059",2018,37.09024,-95.712891
12-Jun-18,San Francisco,California,HACK,BSR,"27,000,000",2018,37.77493,-122.419416
4-Jun-18,,,DISC,BSO,"92,283,900",2018,0,0
12-Jun-18,,,HACK,BSO,"2,000,000",2018,0,0
12-Jun-18,Phoenix,Arizona,DISC,MED,"1,600",2018,33.448377,-112.074037
12-Jun-18,,California,INSD,BSO,"45,000",2018,37.09024,-95.712891
12-Jun-18,San Francisco,California,DISC,BSR,"3,000,000",2018,37.77493,-122.419416
17-May-18,Los Angeles,California,DISC,NGO,"3,500,000",2018,34.052234,-118.243685
12-Jun-18,Buffalo,New York,HACK,EDU,"2,500",2018,0,0
20-May-18,Los Angeles,California,DISC,BSR,"10,200",2018,34.052234,-118.243685
15-Jun-18,,Wisconsin,DISC,MED,"1,311",2018,37.09024,-95.712891
12-Jun-18,,Utah,HACK,MED,"16,000",2018,37.09024,-95.712891
8-Jun-18,,Massachusetts,DISC,MED,"7,582",2018,37.09024,-95.712891
8-Jun-18,,Illinois,HACK,MED,"2,000",2018,37.09024,-95.712891
7-Jun-18,,Michigan,DISC,MED,"1,144",2018,37.09024,-95.712891
1-Jun-18,,Florida,DISC,MED,"1,951",2018,37.09024,-95.712891
1-Jun-18,,Texas,DISC,MED,597,2018,37.09024,-95.712891
27-Jun-18,,Missouri,DISC,MED,"1,463",2018,37.09024,-95.712891
25-Jun-18,Ann Arbor,Michigan,PHYS,EDU,871,2018,0,0
25-Jun-18,,Pennsylvania,HACK,MED,"1,303",2018,37.09024,-95.712891
22-Jun-18,,Michigan,HACK,MED,"3,882",2018,37.09024,-95.712891
22-Jun-18,,California,DISC,MED,"1,030",2018,37.09024,-95.712891
19-Jun-18,,California,DISC,MED,628,2018,37.09024,-95.712891
16-Jun-18,,California,PHYS,MED,758,2018,37.09024,-95.712891
15-Jun-18,,New Jersey,DISC,MED,"1,263",2018,37.09024,-95.712891
15-Jun-18,,Texas,PHYS,MED,"1,805",2018,37.09024,-95.712891
14-Jun-18,,New Mexico,HACK,MED,"2,500",2018,37.09024,-95.712891
14-Jun-18,,New York,HACK,MED,"276,057",2018,37.09024,-95.712891
13-Jun-18,,Missouri,HACK,MED,"13,443",2018,37.09024,-95.712891
13-Jun-18,,Florida,DISC,MED,"1,101",2018,37.09024,-95.712891
13-Jun-18,,Washington,HACK,MED,627,2018,37.09024,-95.712891
11-Jun-18,,California,PHYS,MED,538,2018,37.09024,-95.712891
10-Jun-18,,Minnesota,DISC,MED,614,2018,37.09024,-95.712891
28-Jun-18,,California,HACK,BSR,"2,000,000",2018,37.09024,-95.712891
3-Jul-18,Palm Coast,Florida,DISC,BSO,"340,000,000",2018,29.584452,-81.20787
22-Jun-18,Tampa,Florida,HACK,BSR,0,2018,27.950575,-82.457178
3-Jul-18,San Marcos,Texas,DISC,EDU,"50,000",2018,0,0
27-Jun-18,,California,DISC,BSR,"120,000,000",2017,37.09024,-95.712891
6-Jul-18,,Virginia,DISC,MED,"4,686",2018,37.09024,-95.712891
3-Jul-18,,Massachusetts,DISC,MED,861,2018,37.09024,-95.712891
3-Jul-18,,Florida,DISC,MED,710,2018,37.09024,-95.712891
2-Jul-18,,Florida,HACK,MED,"1,647",2018,37.09024,-95.712891
29-Jun-18,,Iowa,DISC,MED,515,2018,37.09024,-95.712891
29-Jun-18,,Arkansas,DISC,MED,"4,521",2018,37.09024,-95.712891
28-Jun-18,,Montana,PHYS,MED,"1,254",2018,37.09024,-95.712891
25-Jun-18,,California,DISC,MED,900,2018,37.09024,-95.712891
19-Jun-18,,North Carolina,HACK,MED,500,2018,37.09024,-95.712891
5-Jun-18,,Arizona,HACK,MED,"1,618",2018,37.09024,-95.712891
31-May-18,,Texas,DISC,EDU,"1,266",2018,37.09024,-95.712891
22-May-18,,Tennessee,HACK,MED,"566,236",2018,37.09024,-95.712891
22-May-18,,California,DISC,MED,"5,485",2018,37.09024,-95.712891
21-May-18,,Texas,HACK,MED,"10,000",2018,37.09024,-95.712891
18-May-18,,Texas,DISC,MED,"2,793",2018,37.09024,-95.712891
9-May-18,,Nebraska,HACK,MED,"2,182",2018,37.09024,-95.712891
4-May-18,,Massachusetts,PHYS,MED,500,2018,37.09024,-95.712891
1-Mar-18,,Kansas,HACK,MED,"13,500",2018,37.09024,-95.712891
27-Feb-18,,New Mexico,HACK,MED,864,2018,37.09024,-95.712891
31-Jan-18,,Missouri,HACK,MED,"63,049",2018,37.09024,-95.712891
28-Dec-17,,Minnesota,HACK,MED,554,2017,37.09024,-95.712891
27-Dec-17,,Colorado,HACK,MED,639,2017,37.09024,-95.712891
26-Dec-17,,Massachusetts,DISC,MED,"1,843",2017,37.09024,-95.712891
22-Dec-17,,California,PHYS,MED,"1,272",2017,37.09024,-95.712891
20-Dec-17,,Nevada,HACK,MED,"3,898",2017,37.09024,-95.712891
7-Dec-17,,Nebraska,HACK,MED,"7,221",2017,37.09024,-95.712891
7-Dec-17,,Nebraska,HACK,MED,"2,620",2017,37.09024,-95.712891
4-Dec-17,,Indiana,DISC,MED,"9,305",2017,37.09024,-95.712891
1-Dec-17,,Michigan,PHYS,MED,"43,563",2017,37.09024,-95.712891
17-Nov-17,,Texas,HACK,MED,500,2017,37.09024,-95.712891
16-Nov-17,,Washington,DISC,MED,515,2017,37.09024,-95.712891
8-Nov-17,,Texas,PHYS,MED,501,2017,37.09024,-95.712891
8-Nov-17,,Connecticut,DISC,MED,"1,600",2017,37.09024,-95.712891
3-Nov-17,,Indiana,PHYS,EDU,"1,399",2017,37.09024,-95.712891
3-Nov-17,,New York,PHYS,MED,"12,172",2017,37.09024,-95.712891
13-Oct-17,,Virginia,PHYS,MED,"5,806",2017,37.09024,-95.712891
9-Oct-17,,Alabama,DISC,MED,550,2017,37.09024,-95.712891
6-Oct-17,,Massachusetts,HACK,MED,"1,715",2017,37.09024,-95.712891
29-Sep-17,,New York,DISC,MED,"6,231",2017,37.09024,-95.712891
29-Sep-17,,Wisconsin,HACK,MED,"12,789",2017,37.09024,-95.712891
28-Sep-17,,Illinois,DISC,MED,"10,500",2017,37.09024,-95.712891
27-Sep-17,,Texas,HACK,MED,"8,352",2017,37.09024,-95.712891
26-Sep-17,,Texas,HACK,MED,"1,069",2017,37.09024,-95.712891
25-Sep-17,,Texas,DISC,MED,"1,359",2017,37.09024,-95.712891
24-Sep-17,,Arkansas,HACK,MED,"128,000",2017,37.09024,-95.712891
20-Sep-17,,Oklahoma,PHYS,MED,"13,004",2017,37.09024,-95.712891
19-Sep-17,,Washington,DISC,MED,"1,969",2017,37.09024,-95.712891
18-Sep-17,,Minnesota,DISC,MED,939,2017,37.09024,-95.712891
18-Sep-17,,Illinois,PHYS,MED,"1,594",2017,37.09024,-95.712891
18-Sep-17,,New Jersey,HACK,MED,"1,800",2017,37.09024,-95.712891
15-Sep-17,,Georgia,HACK,MED,"6,109",2017,37.09024,-95.712891
15-Sep-17,,Arkansas,DISC,MED,"26,000",2017,37.09024,-95.712891
12-Sep-17,,Indiana,PHYS,MED,"1,697",2017,37.09024,-95.712891
7-Sep-17,,Pennsylvania,DISC,MED,517,2017,37.09024,-95.712891
21-Aug-17,,California,HACK,MED,"6,642",2017,37.09024,-95.712891
16-Aug-17,,Kansas,HACK,MED,"77,337",2017,37.09024,-95.712891
14-Aug-17,,Washington,HACK,MED,"17,309",2017,37.09024,-95.712891
11-Aug-17,,New York,HACK,MED,"6,000",2017,37.09024,-95.712891
11-Aug-17,,Illinois,DISC,MED,"8,862",2017,37.09024,-95.712891
8-Aug-17,,Georgia,HACK,MED,"1,190",2017,37.09024,-95.712891
5-Aug-17,,New York,HACK,MED,"22,000",2017,37.09024,-95.712891
3-Aug-17,,Michigan,PHYS,MED,902,2017,37.09024,-95.712891
2-Aug-17,,Missouri,HACK,MED,"11,000",2017,37.09024,-95.712891
1-Aug-17,,Ohio,DISC,MED,"4,721",2017,37.09024,-95.712891
27-Jul-17,,South Dakota,HACK,MED,"10,229",2017,37.09024,-95.712891
24-Jul-17,,Indiana,DISC,MED,"18,580",2017,37.09024,-95.712891
21-Jul-17,,Tennessee,DISC,MED,"2,117",2017,37.09024,-95.712891
21-Jul-17,,New York,HACK,MED,"2,789",2017,37.09024,-95.712891
20-Jul-17,,Colorado,PHYS,MED,703,2017,37.09024,-95.712891
19-Jul-17,,New York,HACK,MED,"4,220",2017,37.09024,-95.712891
27-Jun-17,,Georgia,HACK,MED,"1,700",2017,37.09024,-95.712891
26-Jun-17,,Michigan,PHYS,MED,596,2017,37.09024,-95.712891
23-Jun-17,,Illinois,DISC,MED,613,2017,37.09024,-95.712891
23-Jun-17,,Missouri,DISC,MED,"2,718",2017,37.09024,-95.712891
21-Jun-17,,Nebraska,HACK,MED,647,2017,37.09024,-95.712891
12-Jun-17,,Alabama,HACK,MED,"4,300",2017,37.09024,-95.712891
5-May-17,,Missouri,DISC,MED,725,2017,37.09024,-95.712891
14-Apr-17,,New Jersey,PHYS,MED,"1,772",2017,37.09024,-95.712891
10-Mar-17,,Wisconsin,HACK,MED,"17,634",2017,37.09024,-95.712891
24-Feb-17,,Tennessee,DISC,EDU,"3,247",2017,37.09024,-95.712891
21-Feb-17,,Georgia,HACK,MED,"79,930",2017,37.09024,-95.712891
16-Jan-17,,North Dakota,HACK,MED,600,2017,37.09024,-95.712891
3-Aug-16,,Arizona,HACK,MED,"3,620,000",2016,37.09024,-95.712891
17-Jul-18,,New York,HACK,MED,"3,775",2018,37.09024,-95.712891
13-Jul-18,,Colorado,PHYS,MED,"1,087",2018,37.09024,-95.712891
13-Jul-18,,New York,PHYS,MED,824,2018,37.09024,-95.712891
13-Jul-18,,Montana,HACK,MED,"8,435",2018,37.09024,-95.712891
13-Jul-18,,Massachusetts,PHYS,MED,"16,154",2018,37.09024,-95.712891
10-Jul-18,,Arkansas,DISC,MED,"205,434",2018,37.09024,-95.712891
9-Jul-18,,Alaska,HACK,MED,"44,600",2018,37.09024,-95.712891
6-Jul-18,,Idaho,HACK,MED,"4,824",2018,37.09024,-95.712891
6-Jul-18,,Washington,HACK,MED,627,2018,37.09024,-95.712891
5-Jul-18,,Michigan,HACK,MED,"2,814",2018,37.09024,-95.712891
29-Jun-18,,Texas,DISC,MED,"1,887",2018,37.09024,-95.712891
26-Jun-18,,Illinois,HACK,MED,500,2018,37.09024,-95.712891
15-Jun-18,McPherson,Kansas,UNKN,EDU,631,2017,0,0
7-Jun-18,,,UNKN,UNKN,700,2015,0,0
17-Jul-18,,,UNKN,UNKN,1,2018,0,0
16-Jul-18,,,UNKN,UNKN,1,2018,0,0
16-Jul-18,,,UNKN,UNKN,"1,215",2018,0,0
16-Jul-18,,,UNKN,UNKN,77,2018,0,0
16-Jul-18,,,UNKN,UNKN,"2,962",2017,0,0
13-Jul-18,,,UNKN,UNKN,1,2018,0,0
13-Jul-18,West Lafayette,Indiana,UNKN,EDU,"26,598",2018,0,0
13-Jul-18,,,UNKN,UNKN,413,2018,0,0
11-Jul-18,,,UNKN,UNKN,632,2018,0,0
11-Jul-18,,,UNKN,UNKN,"28,437",2017,0,0
9-Jul-18,,,UNKN,BSF,,2018,0,0
9-Jul-18,,,UNKN,UNKN,812,2018,0,0
9-Jul-18,,,UNKN,UNKN,91,2018,0,0
9-Jul-18,,,UNKN,UNKN,513,2018,0,0
6-Jul-18,,,UNKN,UNKN,"9,578",2018,0,0
6-Jul-18,,,UNKN,UNKN,"4,753",2018,0,0
6-Jul-18,,,UNKN,UNKN,457,2018,0,0
6-Jul-18,,,UNKN,UNKN,"187,749",2018,0,0
5-Jul-18,,,UNKN,UNKN,"26,678",2018,0,0
3-Jul-18,,,UNKN,UNKN,"162,507",2018,0,0
3-Jul-18,,,UNKN,UNKN,325,2018,0,0
7-Aug-18,,Michigan,HACK,MED,"1,290",2018,0,0
3-Aug-18,,Oregon,HACK,MED,"2,900",2018,0,0
3-Aug-18,,Colorado,DISC,MED,900,2018,0,0
1-Aug-18,,Arizona,DISC,MED,667,2018,0,0
30-Jul-18,,Missouri,PHYS,MED,"301,000",2018,0,0
27-Jul-18,,Washington,HACK,MED,"33,821",2018,0,0
27-Jul-18,,New Mexico,PHYS,MED,"2,284",2018,0,0
27-Jul-18,,Massachusetts,DISC,MED,"10,000",2018,0,0
20-Jul-18,,California,HACK,MED,"3,907",2018,0,0
20-Jul-18,,Nebraska,HACK,MED,"105,309",2018,0,0
20-Jul-18,,Texas,HACK,MED,"19,807",2018,0,0
20-Jul-18,,Texas,HACK,MED,"13,034",2018,0,0
20-Jul-18,,Maryland,HACK,MED,679,2018,0,0
20-Jul-18,,Florida,DISC,MED,"19,101",2018,0,0
19-Jul-18,,Alaska,HACK,BSF,"6,346",2018,0,0
19-Jul-18,,Virginia,HACK,MED,500,2018,0,0
16-Jul-18,,New Jersey,HACK,MED,"6,737",2018,0,0
16-Jul-18,,Pennsylvania,DISC,MED,"2,130",2018,0,0
13-Jul-18,,Tennessee,HACK,MED,"1,868",2018,0,0
13-Jul-18,,Pennsylvania,HACK,MED,790,2018,0,0
12-Jul-18,,Illinois,DISC,MED,"2,675",2018,0,0
10-Jul-18,,Missouri,HACK,MED,"44,979",2018,0,0
1-Sep-18,,Massachusetts,HACK,MED,"21,311",2018,0,0
31-Aug-18,,Pennsylvania,HACK,MED,"20,015",2018,0,0
31-Aug-18,,Indiana,HACK,MED,"1,411",2018,0,0
31-Aug-18,,New York,DISC,MED,843,2018,0,0
30-Aug-18,,Hawaii,HACK,MED,"40,800",2018,0,0
30-Aug-18,,Texas,DISC,MED,"2,180",2018,0,0
27-Aug-18,,Florida,DISC,MED,500,2018,0,0
